sep=; 
EthoWatcher Open Source 
Observer
Lab
Experiment
Animal
Weight
sex
Treatment/condition
Other Info
WARNING: in this version, DECIMALS are separated by DOT(.) 
TRACKING - ACTIVITY REPORT
Registred video file are locate in C:/teste_ethowatcher/Lane maze w background femeas exemplo multiplas areas mosca 1 intrinsic noise camera virtual.vxml
Start in ;22.5;seconds ;675; frames 
End in ;56.9333;seconds ;1708; frames 
1 cm = ;108.805; pixeis
1 pixel= 8.447e-05cm2
Area Name ;Total Area
Figure Height; 480
Figure Width; 640






;;Number of pixels;Area (in cm2);Horizontal coordinate of the centroid;Vertical coordinate of the centroid;AA(in degrees);Height of the animal;Width of the animal;Object Detected;Distance travelled by the centroid;Distance travelled by the centroid;Variation of Area (from the former frame);Variation of Height of animal (from the former frame);Variation of width of animal (from the former frame);Variation of Angule of animal;Intrinsic noise (minimum variation distance traveled by the centroid)
frames;second;of the animal's body;of the animal's body;(in pixels, from0 to 640 );(in pixels, from 0 to 480 );Angle between animal and Horizontal coordinate ;in cm;in cm;true or false;(in pixels);(in cm);in cm2;in cm;in cm;in degrees;true or false
1526;50.8667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1527;50.9;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1528;50.9333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1529;50.9667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1530;51;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1531;51.0333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1532;51.0667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1533;51.1;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1534;51.1333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1535;51.1667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1536;51.2;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1537;51.2333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1538;51.2667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1539;51.3;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1540;51.3333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1541;51.3667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1542;51.4;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1543;51.4333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1544;51.4667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1545;51.5;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1546;51.5333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1547;51.5667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1548;51.6;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1549;51.6333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1550;51.6667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1551;51.7;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1552;51.7333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1553;51.7667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1554;51.8;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1555;51.8333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1556;51.8667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1557;51.9;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1558;51.9333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1559;51.9667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1560;52;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1561;52.0333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1562;52.0667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1563;52.1;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1564;52.1333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1565;52.1667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1566;52.2;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1567;52.2333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1568;52.2667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1569;52.3;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1570;52.3333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1571;52.3667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1572;52.4;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1573;52.4333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1574;52.4667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1575;52.5;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1576;52.5333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1577;52.5667;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1578;52.6;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1579;52.6333;120;0.0101364;145.811;17.0639;-70.0169;0.217506;0.0675289;true;0;0;0;0;0;0;true;
1580;52.6667;130;0.0109811;158.227;14.1821;0;0.073526;0.220578;true;12.7459;0.117144;0.0008447;-0.14398;0.153049;70.0169;false;
1581;52.7;130;0.0109811;158.227;14.1821;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1582;52.7333;130;0.0109811;158.227;14.1821;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1583;52.7667;130;0.0109811;158.227;14.1821;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1584;52.8;131.5;0.0111078;169.257;14.3435;-90;0.211387;0.073526;true;11.0315;0.101388;0.000126705;0.137861;-0.147052;-90;false;
1585;52.8333;131.5;0.0111078;169.257;14.3435;-90;0.211387;0.073526;true;0;0;0;0;0;0;true;
1586;52.8667;131.5;0.0111078;169.257;14.3435;-90;0.211387;0.073526;true;0;0;0;0;0;0;true;
1587;52.9;131.5;0.0111078;169.257;14.3435;-90;0.211387;0.073526;true;0;0;0;0;0;0;true;
1588;52.9333;141.5;0.0119525;181.344;13.5866;0;0.073526;0.211387;true;12.1103;0.111303;0.0008447;-0.137861;0.137861;90;false;
1589;52.9667;141.5;0.0119525;181.344;13.5866;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1590;53;141.5;0.0119525;181.344;13.5866;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1591;53.0333;141.5;0.0119525;181.344;13.5866;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1592;53.0667;139.5;0.0117836;192.938;12.9857;0;0.073526;0.202197;true;11.6095;0.1067;-0.00016894;0;-0.00919075;0;false;
1593;53.1;139.5;0.0117836;192.938;12.9857;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1594;53.1333;139.5;0.0117836;192.938;12.9857;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1595;53.1667;139.5;0.0117836;192.938;12.9857;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1596;53.2;145.5;0.0122904;208.229;12.5281;-86.1859;0.204194;0.0794768;true;15.2981;0.140601;0.00050682;0.130668;-0.12272;-86.1859;false;
1597;53.2333;145.5;0.0122904;208.229;12.5281;-86.1859;0.204194;0.0794768;true;0;0;0;0;0;0;true;
1598;53.2667;145.5;0.0122904;208.229;12.5281;-86.1859;0.204194;0.0794768;true;0;0;0;0;0;0;true;
1599;53.3;145.5;0.0122904;208.229;12.5281;-86.1859;0.204194;0.0794768;true;0;0;0;0;0;0;true;
1600;53.3333;145.5;0.0122904;208.229;12.5281;-86.1859;0.204194;0.0794768;true;0;0;0;0;0;0;true;
1601;53.3667;127;0.0107277;221.52;12.7126;0;0.073526;0.211387;true;13.2919;0.122163;-0.00156269;-0.130668;0.13191;86.1859;false;
1602;53.4;127;0.0107277;221.52;12.7126;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1603;53.4333;127;0.0107277;221.52;12.7126;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1604;53.4667;127;0.0107277;221.52;12.7126;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1605;53.5;127;0.0107277;221.52;12.7126;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1606;53.5333;127;0.0107277;221.52;12.7126;0;0.073526;0.211387;true;0;0;0;0;0;0;true;
1607;53.5667;122;0.0103053;235.012;12.7964;-84.2894;0.223141;0.0777337;true;13.4929;0.12401;-0.00042235;0.149615;-0.133654;-84.2894;false;
1608;53.6;122;0.0103053;235.012;12.7964;-84.2894;0.223141;0.0777337;true;0;0;0;0;0;0;true;
1609;53.6333;122;0.0103053;235.012;12.7964;-84.2894;0.223141;0.0777337;true;0;0;0;0;0;0;true;
1610;53.6667;122;0.0103053;235.012;12.7964;-84.2894;0.223141;0.0777337;true;0;0;0;0;0;0;true;
1611;53.7;147;0.0124171;246.264;12.5431;0;0.0827168;0.220578;true;11.2547;0.103439;0.00211175;-0.140425;0.142845;84.2894;false;
1612;53.7333;147;0.0124171;246.264;12.5431;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1613;53.7667;147;0.0124171;246.264;12.5431;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1614;53.8;147;0.0124171;246.264;12.5431;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1615;53.8333;147;0.0124171;246.264;12.5431;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1616;53.8667;157.5;0.013304;258.244;12.6254;-83.6598;0.223288;0.0811959;true;11.9806;0.110111;0.000886935;0.140572;-0.139382;-83.6598;false;
1617;53.9;157.5;0.013304;258.244;12.6254;-83.6598;0.223288;0.0811959;true;0;0;0;0;0;0;true;
1618;53.9333;157.5;0.013304;258.244;12.6254;-83.6598;0.223288;0.0811959;true;0;0;0;0;0;0;true;
1619;53.9667;157.5;0.013304;258.244;12.6254;-83.6598;0.223288;0.0811959;true;0;0;0;0;0;0;true;
1620;54;162;0.0136841;273.327;12.2068;0;0.0827168;0.220578;true;15.0885;0.138675;0.000380115;-0.140572;0.139382;83.6598;false;
1621;54.0333;162;0.0136841;273.327;12.2068;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1622;54.0667;162;0.0136841;273.327;12.2068;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1623;54.1;162;0.0136841;273.327;12.2068;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1624;54.1333;162;0.0136841;273.327;12.2068;0;0.0827168;0.220578;true;0;0;0;0;0;0;true;
1625;54.1667;173.5;0.0146555;287.589;13.17;0;0.0827168;0.266532;true;14.2942;0.131374;0.000971405;0;0.0459538;0;false;
1626;54.2;173.5;0.0146555;287.589;13.17;0;0.0827168;0.266532;true;0;0;0;0;0;0;true;
1627;54.2333;173.5;0.0146555;287.589;13.17;0;0.0827168;0.266532;true;0;0;0;0;0;0;true;
1628;54.2667;173.5;0.0146555;287.589;13.17;0;0.0827168;0.266532;true;0;0;0;0;0;0;true;
1629;54.3;173.5;0.0146555;287.589;13.17;0;0.0827168;0.266532;true;0;0;0;0;0;0;true;
1630;54.3333;165;0.0139375;302.303;15.0909;0;0.0827168;0.275723;true;14.839;0.136382;-0.000717995;0;0.00919075;0;false;
1631;54.3667;165;0.0139375;302.303;15.0909;0;0.0827168;0.275723;true;0;0;0;0;0;0;true;
1632;54.4;165;0.0139375;302.303;15.0909;0;0.0827168;0.275723;true;0;0;0;0;0;0;true;
1633;54.4333;165;0.0139375;302.303;15.0909;0;0.0827168;0.275723;true;0;0;0;0;0;0;true;
1634;54.4667;165;0.0139375;302.303;15.0909;0;0.0827168;0.275723;true;0;0;0;0;0;0;true;
1635;54.5;165;0.0139375;302.303;15.0909;0;0.0827168;0.275723;true;0;0;0;0;0;0;true;
1636;54.5333;169;0.0142754;314.316;14.426;-86.1859;0.26533;0.0819222;true;12.0309;0.110573;0.00033788;0.182613;-0.193801;-86.1859;false;
1637;54.5667;169;0.0142754;314.316;14.426;-86.1859;0.26533;0.0819222;true;0;0;0;0;0;0;true;
1638;54.6;169;0.0142754;314.316;14.426;-86.1859;0.26533;0.0819222;true;0;0;0;0;0;0;true;
1639;54.6333;169;0.0142754;314.316;14.426;-86.1859;0.26533;0.0819222;true;0;0;0;0;0;0;true;
1640;54.6667;143.5;0.0121214;326.328;13.6109;0;0.073526;0.202197;true;12.0396;0.110653;-0.00215398;-0.191804;0.120275;86.1859;false;
1641;54.7;143.5;0.0121214;326.328;13.6109;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1642;54.7333;143.5;0.0121214;326.328;13.6109;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1643;54.7667;143.5;0.0121214;326.328;13.6109;0;0.073526;0.202197;true;0;0;0;0;0;0;true;
1644;54.8;153;0.0129239;338.657;12.4847;0;0.0827168;0.211387;true;12.3807;0.113788;0.000802465;0.00919075;0.00919075;0;false;
1645;54.8333;153;0.0129239;338.657;12.4847;0;0.0827168;0.211387;true;0;0;0;0;0;0;true;
1646;54.8667;153;0.0129239;338.657;12.4847;0;0.0827168;0.211387;true;0;0;0;0;0;0;true;
1647;54.9;153;0.0129239;338.657;12.4847;0;0.0827168;0.211387;true;0;0;0;0;0;0;true;
1648;54.9333;149.5;0.0126283;351.049;12.0936;-85.2364;0.223632;0.085484;true;12.3984;0.113951;-0.000295645;0.140915;-0.125903;-85.2364;false;
1649;54.9667;149.5;0.0126283;351.049;12.0936;-85.2364;0.223632;0.085484;true;0;0;0;0;0;0;true;
1650;55;149.5;0.0126283;351.049;12.0936;-85.2364;0.223632;0.085484;true;0;0;0;0;0;0;true;
1651;55.0333;149.5;0.0126283;351.049;12.0936;-85.2364;0.223632;0.085484;true;0;0;0;0;0;0;true;
1652;55.0667;141.5;0.0119525;365.227;11.861;0;0.0827168;0.211387;true;14.1802;0.130327;-0.00067576;-0.140915;0.125903;85.2364;false;
1653;55.1;141.5;0.0119525;365.227;11.861;0;0.0827168;0.211387;true;0;0;0;0;0;0;true;
1654;55.1333;141.5;0.0119525;365.227;11.861;0;0.0827168;0.211387;true;0;0;0;0;0;0;true;
1655;55.1667;141.5;0.0119525;378.647;12.6796;-90;0.211387;0.073526;true;13.4443;0.123563;0;0.128671;-0.137861;-90;false;
1656;55.2;141.5;0.0119525;378.647;12.6796;-90;0.211387;0.073526;true;0;0;0;0;0;0;true;
1657;55.2333;141.5;0.0119525;378.647;12.6796;-90;0.211387;0.073526;true;0;0;0;0;0;0;true;
1658;55.2667;141.5;0.0119525;378.647;12.6796;-90;0.211387;0.073526;true;0;0;0;0;0;0;true;
1659;55.3;131;0.0110656;395.808;12.2595;0;0.0643353;0.220578;true;17.1664;0.157772;-0.000886935;-0.147052;0.147052;90;false;
1660;55.3333;131;0.0110656;395.808;12.2595;0;0.0643353;0.220578;true;0;0;0;0;0;0;true;
1661;55.3667;136.5;0.0115301;407.448;12.4872;0;0.0827168;0.202197;true;11.6425;0.107003;0.000464585;0.0183815;-0.0183815;0;false;
1662;55.4;136.5;0.0115301;407.448;12.4872;0;0.0827168;0.202197;true;0;0;0;0;0;0;true;
1663;55.4333;136.5;0.0115301;407.448;12.4872;0;0.0827168;0.202197;true;0;0;0;0;0;0;true;
1664;55.4667;136.5;0.0115301;407.448;12.4872;0;0.0827168;0.202197;true;0;0;0;0;0;0;true;
1665;55.5;141.5;0.0119525;423.008;12.0071;0;0.073526;0.23896;true;15.5675;0.143077;0.00042235;-0.00919075;0.036763;0;false;
1666;55.5333;141.5;0.0119525;423.008;12.0071;0;0.073526;0.23896;true;0;0;0;0;0;0;true;
1667;55.5667;146;0.0123326;434.626;12.7911;0;0.073526;0.220578;true;11.6438;0.107015;0.000380115;0;-0.0183815;0;false;
1668;55.6;146;0.0123326;434.626;12.7911;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1669;55.6333;146;0.0123326;434.626;12.7911;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1670;55.6667;146;0.0123326;434.626;12.7911;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1671;55.7;146;0.0123326;446.579;12.9247;0;0.073526;0.220578;true;11.9539;0.109865;0;0;0;0;false;
1672;55.7333;146;0.0123326;446.579;12.9247;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1673;55.7667;146;0.0123326;446.579;12.9247;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1674;55.8;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;16.4718;0.151388;0.00109811;0.147817;-0.133567;-85.2364;false;
1675;55.8333;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1676;55.8667;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1677;55.9;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1678;55.9333;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1679;55.9667;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1680;56;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1681;56.0333;159;0.0134307;463.049;12.7159;-85.2364;0.221343;0.0870106;true;0;0;0;0;0;0;true;
1682;56.0667;152;0.0128394;475.888;12.7138;0;0.073526;0.220578;true;12.8389;0.117999;-0.00059129;-0.147817;0.133567;85.2364;false;
1683;56.1;152;0.0128394;475.888;12.7138;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1684;56.1333;152;0.0128394;475.888;12.7138;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1685;56.1667;152;0.0128394;475.888;12.7138;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1686;56.2;133.5;0.0112767;488.93;13.0462;0;0.073526;0.220578;true;13.0462;0.119904;-0.00156269;0;0;0;false;
1687;56.2333;133.5;0.0112767;488.93;13.0462;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1688;56.2667;133.5;0.0112767;488.93;13.0462;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1689;56.3;133.5;0.0112767;488.93;13.0462;0;0.073526;0.220578;true;0;0;0;0;0;0;true;
1690;56.3333;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;12.6938;0.116666;0.00156269;0.00919075;0.00919075;0;false;
1691;56.3667;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1692;56.4;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1693;56.4333;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1694;56.4667;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1695;56.5;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1696;56.5333;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1697;56.5667;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1698;56.6;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1699;56.6333;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1700;56.6667;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1701;56.7;152;0.0128394;501.618;12.6743;0;0.0827168;0.229769;true;0;0;0;0;0;0;true;
1702;56.7333;153.5;0.0129661;513.623;13.532;0;0.0919075;0.193006;true;12.0354;0.110614;0.000126705;0.00919075;-0.036763;0;false;
1703;56.7667;153.5;0.0129661;513.623;13.532;0;0.0919075;0.193006;true;0;0;0;0;0;0;true;
1704;56.8;153.5;0.0129661;513.623;13.532;0;0.0919075;0.193006;true;0;0;0;0;0;0;true;
1705;56.8333;153.5;0.0129661;513.623;13.532;0;0.0919075;0.193006;true;0;0;0;0;0;0;true;
1706;56.8667;153.5;0.0129661;513.623;13.532;0;0.0919075;0.193006;true;0;0;0;0;0;0;true;
1707;56.9;159;0.0134307;526.041;12.8553;-86.1859;0.239653;0.084979;true;12.4361;0.114297;0.000464585;0.147745;-0.108027;-86.1859;false;
1708;56.9333;159;0.0134307;526.041;12.8553;-86.1859;0.239653;0.084979;true;0;0;0;0;0;0;true;
